sep=,
Timestamp,KM_24FIA523602
2024-10-10 00:00:00,2.3220205874354725
2024-10-11 00:00:00,2.376957633856819
2024-10-12 00:00:00,2.3605957861575786
2024-10-13 00:00:00,2.2094596199918968
2024-10-14 00:00:00,0.2702848002980302
2024-10-15 00:00:00,0.04545056008158062
2024-10-16 00:00:00,0.04631562836266196
2024-10-17 00:00:00,0.08418156923228945
2024-10-18 00:00:00,0.04775695834000764
2024-10-19 00:00:00,0.5047486530811104
2024-10-20 00:00:00,2.205165074387636
2024-10-21 00:00:00,2.1877451410724027
2024-10-22 00:00:00,2.1598838464750205
2024-10-23 00:00:00,2.1961546589875702
2024-10-24 00:00:00,2.218159488941782
2024-10-25 00:00:00,2.1881006029744916
2024-10-26 00:00:00,1.9515060554858699
2024-10-27 00:00:00,2.130030919238927
2024-10-28 00:00:00,2.063612684381919
2024-10-29 00:00:00,2.2360417106609662
2024-10-30 00:00:00,2.2535856036483146
2024-10-31 00:00:00,2.238121897592041
2024-11-01 00:00:00,2.214703555995664
2024-11-02 00:00:00,2.243148267478856
2024-11-03 00:00:00,2.240433876048084
2024-11-04 00:00:00,2.22921865440629
2024-11-05 00:00:00,2.192065888165878
2024-11-06 00:00:00,2.2175192290158146
2024-11-07 00:00:00,2.2060832380944952
2024-11-08 00:00:00,2.213360794964762
2024-11-09 00:00:00,2.2004053226775646
2024-11-10 00:00:00,2.194931969783375
2024-11-11 00:00:00,0.6297374880514947
2024-11-12 00:00:00,1.1134199624780192
2024-11-13 00:00:00,2.2837700780701886
2024-11-14 00:00:00,2.267977944424857
2024-11-15 00:00:00,2.259076513866032
2024-11-16 00:00:00,2.230011689226936
2024-11-17 00:00:00,2.1902917082193833
2024-11-18 00:00:00,2.1914104793413918
2024-11-19 00:00:00,2.1751711665549243
2024-11-20 00:00:00,2.1509244028037338
2024-11-21 00:00:00,2.202132357954979
2024-11-22 00:00:00,2.21748024021862
2024-11-23 00:00:00,2.2567161382100087
2024-11-24 00:00:00,2.236905476232927
2024-11-25 00:00:00,2.2149459584802367
2024-11-26 00:00:00,2.2297404779217915
2024-11-27 00:00:00,2.2292243624064656
2024-11-28 00:00:00,2.331332629036021
2024-11-29 00:00:00,2.364037795638041
2024-11-30 00:00:00,2.4000232614990824
2024-12-01 00:00:00,2.3724243911190164
2024-12-02 00:00:00,2.32641781158745
2024-12-03 00:00:00,2.3053624082191124
2024-12-04 00:00:00,2.228899559737356
2024-12-05 00:00:00,2.210967017674339
2024-12-06 00:00:00,2.212608679651661
2024-12-07 00:00:00,2.2470542877498607
2024-12-08 00:00:00,2.2590073145622465
2024-12-09 00:00:00,2.0373357259765
2024-12-10 00:00:00,2.287600974357793
2024-12-11 00:00:00,2.26785544277065
2024-12-12 00:00:00,2.214669582482286
2024-12-13 00:00:00,2.2344210032704823
2024-12-14 00:00:00,2.2663913699653344
2024-12-15 00:00:00,2.375957543124196
2024-12-16 00:00:00,2.4390743270599162
2024-12-17 00:00:00,2.4101619263848786
2024-12-18 00:00:00,2.3856035784273257
2024-12-19 00:00:00,2.412045789383074
2024-12-20 00:00:00,2.342699222327379
2024-12-21 00:00:00,2.3477444586185383
2024-12-22 00:00:00,2.461525173176221
2024-12-23 00:00:00,2.4079486769962117
2024-12-24 00:00:00,2.1000293550805935
2024-12-25 00:00:00,2.301930022968186
2024-12-26 00:00:00,2.2980464341684637
2024-12-27 00:00:00,2.3327967636121585
2024-12-28 00:00:00,2.384916742772413
2024-12-29 00:00:00,2.353386134932993
2024-12-30 00:00:00,2.3446254223833507
2024-12-31 00:00:00,2.3248464479518134
2025-01-01 00:00:00,2.3881562036717368
2025-01-02 00:00:00,2.382587385624654
2025-01-03 00:00:00,2.418362905805305
2025-01-04 00:00:00,2.387516548923325
2025-01-05 00:00:00,2.3202447719057973
2025-01-06 00:00:00,2.3393764795942436
2025-01-07 00:00:00,2.278369436446168
2025-01-08 00:00:00,2.303519373351226
2025-01-09 00:00:00,2.367678436209206
2025-01-10 00:00:00,2.403426583632827
2025-01-11 00:00:00,2.3869232413338337
2025-01-12 00:00:00,2.3667093247809894
2025-01-13 00:00:00,2.4516136271589346
2025-01-14 00:00:00,2.4888522301227995
2025-01-15 00:00:00,2.4227312120491744
2025-01-16 00:00:00,2.3450548783634577
2025-01-17 00:00:00,2.351769809607001
2025-01-18 00:00:00,2.3894719316865554
2025-01-19 00:00:00,2.328890223842528
2025-01-20 00:00:00,2.332185512063682
2025-01-21 00:00:00,2.3098443453317414
2025-01-22 00:00:00,2.3348337455121477
2025-01-23 00:00:00,2.312823913243632
2025-01-24 00:00:00,2.357940483860398
2025-01-25 00:00:00,2.4310242400401143
2025-01-26 00:00:00,2.3797392916403446
2025-01-27 00:00:00,2.359573054481988
2025-01-28 00:00:00,2.3814477167582133
2025-01-29 00:00:00,2.354790408674761
2025-01-30 00:00:00,2.394745449972925
2025-01-31 00:00:00,2.3820813300377766
2025-02-01 00:00:00,2.3555813203310487
2025-02-02 00:00:00,2.319499960790072
2025-02-03 00:00:00,1.3487373244446932
2025-02-04 00:00:00,2.329743373316747
2025-02-05 00:00:00,2.489616949467194
2025-02-06 00:00:00,2.486956864192526
2025-02-07 00:00:00,2.4877058723265377
2025-02-08 00:00:00,2.549571992487264
2025-02-09 00:00:00,2.539780130179391
2025-02-10 00:00:00,2.5260938844967753
2025-02-11 00:00:00,2.451140703627911
2025-02-12 00:00:00,2.408966565165255
2025-02-13 00:00:00,2.4119569715057247
2025-02-14 00:00:00,2.4849810925622813
2025-02-15 00:00:00,2.522066312959345
2025-02-16 00:00:00,2.515622790591032
2025-02-17 00:00:00,2.4821295265163537
2025-02-18 00:00:00,2.549108006700324
2025-02-19 00:00:00,2.359810694453337
2025-02-20 00:00:00,2.2600360688346437
2025-02-21 00:00:00,2.3841045724131473
2025-02-22 00:00:00,2.2856343280441234
2025-02-23 00:00:00,2.29712076238184
2025-02-24 00:00:00,2.3995632275166336
2025-02-25 00:00:00,2.433963502529594
2025-02-26 00:00:00,2.446043315424963
2025-02-27 00:00:00,2.4458917639928814
2025-02-28 00:00:00,2.415746894150419
2025-03-01 00:00:00,2.332137061066374
2025-03-02 00:00:00,2.248401636253629
2025-03-03 00:00:00,2.435974619537587
2025-03-04 00:00:00,2.4206607054808664
2025-03-05 00:00:00,2.382288479625627
2025-03-06 00:00:00,2.41619940067055
2025-03-07 00:00:00,2.3539482354455545
2025-03-08 00:00:00,2.383765970338825
2025-03-09 00:00:00,2.440182008470098
2025-03-10 00:00:00,0.4802983791070684
2025-03-11 00:00:00,0.7061973315313534
2025-03-12 00:00:00,2.2864334079264483
2025-03-13 00:00:00,2.3463195622022517
2025-03-14 00:00:00,2.3424002163277713
2025-03-15 00:00:00,2.3071823986840485
2025-03-16 00:00:00,2.324297982001742
2025-03-17 00:00:00,2.2857183279704167
2025-03-18 00:00:00,2.2940796240805468
2025-03-19 00:00:00,2.2644197317240433
2025-03-20 00:00:00,2.3677374143098273
2025-03-21 00:00:00,2.3515532995898414
2025-03-22 00:00:00,2.347292214077381
2025-03-23 00:00:00,2.3897114504680594
2025-03-24 00:00:00,2.4028114475089084
2025-03-25 00:00:00,2.3974703144585643
2025-03-26 00:00:00,2.3900193227772357
2025-03-27 00:00:00,2.3599088635378394
2025-03-28 00:00:00,2.361705216517054
2025-03-29 00:00:00,2.3610979148993896
2025-03-30 00:00:00,2.3329879619677873
2025-03-31 00:00:00,2.352806126254576
2025-04-01 00:00:00,2.3701148740643716
2025-04-02 00:00:00,2.3432983078917995
2025-04-03 00:00:00,2.346171547902955
2025-04-04 00:00:00,2.3572561253745232
2025-04-05 00:00:00,2.355879722582519
2025-04-06 00:00:00,2.362911575061308
2025-04-07 00:00:00,2.3258233916566335
2025-04-08 00:00:00,2.330711352143577
2025-04-09 00:00:00,2.2744476355695062
2025-04-10 00:00:00,2.2755054270945223
2025-04-11 00:00:00,2.312270505458668
2025-04-12 00:00:00,2.3680694886655718
2025-04-13 00:00:00,2.370021700972209
2025-04-14 00:00:00,2.281605015584718
2025-04-15 00:00:00,2.3126375394259333
2025-04-16 00:00:00,2.3241896303715524
2025-04-17 00:00:00,2.3008319657351146
2025-04-18 00:00:00,2.277726397718544
2025-04-19 00:00:00,2.250926131410178
2025-04-20 00:00:00,2.253967394144446
2025-04-21 00:00:00,2.232749752131879
2025-04-22 00:00:00,2.210080696667233
2025-04-23 00:00:00,2.2189481493002847
2025-04-24 00:00:00,2.252059171839995
2025-04-25 00:00:00,2.2257354978527166
2025-04-26 00:00:00,2.2466939931004126
2025-04-27 00:00:00,2.2321670871145174
2025-04-28 00:00:00,2.1971447908657575
2025-04-29 00:00:00,2.180460037693934
2025-04-30 00:00:00,2.2040450063458192
2025-05-01 00:00:00,2.2422135033348103
2025-05-02 00:00:00,2.2359313819033133
2025-05-03 00:00:00,2.1925474521434967
2025-05-04 00:00:00,2.190636733248832
2025-05-05 00:00:00,1.5027183280567893
2025-05-06 00:00:00,2.160724572210953
2025-05-07 00:00:00,2.235305086244587
2025-05-08 00:00:00,2.2936215809815454
2025-05-09 00:00:00,2.274239185535245
2025-05-10 00:00:00,2.193547747918852
2025-05-11 00:00:00,2.232425998819095
2025-05-12 00:00:00,2.22800859687505
2025-05-13 00:00:00,2.2216758754628674
2025-05-14 00:00:00,2.229565786076363
2025-05-15 00:00:00,2.1941067970764876
2025-05-16 00:00:00,2.207560345762304
2025-05-17 00:00:00,2.240786865935833
2025-05-18 00:00:00,2.04392942596917
2025-05-19 00:00:00,1.7276956732902244
2025-05-20 00:00:00,1.7116127040927047
2025-05-21 00:00:00,1.7451523450499895
2025-05-22 00:00:00,1.739738967614591
2025-05-23 00:00:00,1.7540114953396484
2025-05-24 00:00:00,1.7815635969572612
2025-05-25 00:00:00,1.813286424586895
2025-05-26 00:00:00,1.8366819284663163
2025-05-27 00:00:00,1.8358179850048484
2025-05-28 00:00:00,1.7767815611180329
2025-05-29 00:00:00,1.8687500101907362
2025-05-30 00:00:00,2.2390366524402734
2025-05-31 00:00:00,2.2336813543847325
2025-06-01 00:00:00,2.245597919893487
2025-06-02 00:00:00,2.257548584375117
2025-06-03 00:00:00,2.288280872101034
2025-06-04 00:00:00,2.3093582084802557
2025-06-05 00:00:00,2.281018924840072
2025-06-06 00:00:00,2.182609664543913
2025-06-07 00:00:00,2.2388776788970945
2025-06-08 00:00:00,2.254132185390703
2025-06-09 00:00:00,2.2848529422283193
2025-06-10 00:00:00,2.2545358972858494
2025-06-11 00:00:00,2.2274655758258364
2025-06-12 00:00:00,2.219291182127264
2025-06-13 00:00:00,2.2190270937482497
2025-06-14 00:00:00,2.1943411797726573
2025-06-15 00:00:00,2.188077078792783
2025-06-16 00:00:00,1.9432727037356403
2025-06-17 00:00:00,2.227570458151124
2025-06-18 00:00:00,2.208529245908611
2025-06-19 00:00:00,2.1782639013782688
2025-06-20 00:00:00,2.1669338223669268
2025-06-21 00:00:00,2.158922355453724
2025-06-22 00:00:00,2.170744185226935
2025-06-23 00:00:00,2.1792282584309572
2025-06-24 00:00:00,2.1968238434471457
2025-06-25 00:00:00,2.1768146990046464
2025-06-26 00:00:00,2.215916872369469
2025-06-27 00:00:00,2.2161809245579787
2025-06-28 00:00:00,2.2357178952213808
2025-06-29 00:00:00,2.2039210139960024
2025-06-30 00:00:00,2.1838315467370872
2025-07-01 00:00:00,2.24341212177718
2025-07-02 00:00:00,2.2216432697270756
2025-07-03 00:00:00,2.2159119706462946
2025-07-04 00:00:00,2.2004875953771434
2025-07-05 00:00:00,2.229366180951949
2025-07-06 00:00:00,2.2479497776539255
2025-07-07 00:00:00,2.1912860184356027
2025-07-08 00:00:00,2.244590878089268
2025-07-09 00:00:00,2.2614539632532336
2025-07-10 00:00:00,2.234790553144283
2025-07-11 00:00:00,2.2477689992829593
2025-07-12 00:00:00,2.2419498220500005
2025-07-13 00:00:00,2.2210446444346954
2025-07-14 00:00:00,2.23374839477517
2025-07-15 00:00:00,2.203733302804604
2025-07-16 00:00:00,2.217371704796398
2025-07-17 00:00:00,2.2401330668534403
2025-07-18 00:00:00,2.2399744116101012
2025-07-19 00:00:00,2.25241692012107
2025-07-20 00:00:00,2.2508314355931884
2025-07-21 00:00:00,2.2463044263919167
2025-07-22 00:00:00,2.2606123576975534
2025-07-23 00:00:00,2.276957733730473
2025-07-24 00:00:00,2.2163204723458585
2025-07-25 00:00:00,2.216825752848828
2025-07-26 00:00:00,2.2701936433629846
2025-07-27 00:00:00,2.2619648389269895
2025-07-28 00:00:00,2.2389657309706577
2025-07-29 00:00:00,2.2164277315829617
2025-07-30 00:00:00,2.2787887985700808
2025-07-31 00:00:00,2.2835753780713777
2025-08-01 00:00:00,2.2675974496040068
2025-08-02 00:00:00,2.290453958194013
2025-08-03 00:00:00,2.210572251456755
2025-08-04 00:00:00,2.2518242936664157
2025-08-05 00:00:00,-31.50531190557612
