sep=,
Timestamp,KM_24SF0101\-141\-1.THRLY\[1\] + KS_23SF0201-141\-1.THRLY\[1\] + KN_22SF0301\-141\-1.HRLY\[22\]
2024-04-27 02:13:15,42920.38671875
2024-04-27 23:59:40,56384.12890625
2024-04-28 00:01:40,33997.26171875
2024-04-29 03:11:50,NaN
2024-04-30 23:59:40,88875.5078125
2024-05-01 00:00:40,20.48576545715332
2024-05-01 04:10:25,14823.3388671875
2024-05-02 00:00:40,20.29839515686035
2024-05-02 23:59:40,91313.15625
2024-05-03 05:09:00,20024.8203125
2024-05-03 23:59:25,92028.609375
2024-05-04 00:00:25,19.673677444458008
2024-05-05 06:07:35,23405.634765625
2024-05-06 23:59:25,90695.3203125
2024-05-07 00:01:25,79.75776672363281
2024-05-07 07:06:10,27576.796875
2024-05-07 23:59:25,90338.046875
2024-05-09 00:01:25,82.24388885498047
2024-05-09 08:04:45,30776.490234375
2024-05-10 00:01:25,89.04957580566406
2024-05-10 23:59:25,92629.484375
2024-05-11 09:03:20,34545.1640625
2024-05-11 23:59:25,90322.15625
2024-05-13 00:01:25,72.05351257324219
2024-05-13 10:01:55,36674.875
2024-05-13 23:59:25,88166.84375
2024-05-15 00:00:25,20.830814361572266
2024-05-15 11:00:30,39075.421875
2024-05-16 00:00:25,42.64585494995117
2024-05-16 23:58:25,86251.96875
2024-05-17 11:59:05,43684.53125
2024-05-18 23:59:25,85407.765625
2024-05-19 00:00:25,24.820812225341797
2024-05-19 12:57:40,48133.3125
2024-05-20 00:01:25,73.19351959228516
2024-05-20 23:59:25,92727.9609375
2024-05-21 13:56:15,54867.859375
2024-05-21 23:59:25,93558.96875
2024-05-23 00:01:25,85.79731750488281
2024-05-23 14:54:50,57210.59375
2024-05-23 23:59:25,91889.765625
2024-05-25 00:01:25,71.78457641601562
2024-05-25 15:53:25,58742.4375
2024-05-25 23:59:25,88199.4609375
2024-05-26 00:01:25,72.25189208984375
2024-05-27 16:52:00,63413.35546875
2024-05-28 00:01:25,76.30274200439453
2024-05-28 23:59:25,89624.703125
2024-05-29 17:50:35,68889.8046875
2024-05-30 00:01:25,65.97791290283203
2024-05-30 23:59:25,93270.34375
2024-05-31 18:49:10,70371.9453125
2024-05-31 23:59:25,89737.828125
2024-06-02 00:01:25,78.09030151367188
2024-06-02 19:47:45,74047.375
2024-06-02 23:59:10,89852.109375
2024-06-04 00:01:10,54.73732376098633
2024-06-04 20:46:20,73986.890625
2024-06-04 23:59:10,84057.1171875
2024-06-06 00:01:10,47.10111999511719
2024-06-06 21:44:55,68704.1015625
2024-06-06 23:59:10,76177.234375
2024-06-07 00:01:10,55.48318862915039
2024-06-08 22:43:30,51070.9375
2024-06-09 23:59:10,84742.3046875
2024-06-10 00:01:10,62.04303741455078
2024-06-10 23:42:05,84130.65625
2024-06-11 00:01:10,59.872108459472656
2024-06-11 23:59:10,85894.9375
2024-06-13 00:40:40,45949.4140625
2024-06-14 00:01:10,53.48359298706055
2024-06-14 23:59:10,89828.7734375
2024-06-15 01:39:15,6101.6337890625
2024-06-16 00:01:10,57.47588348388672
2024-06-16 23:59:10,90005.609375
2024-06-17 02:37:50,10156.2607421875
2024-06-18 23:59:10,91018.46875
2024-06-19 00:01:10,58.298824310302734
2024-06-19 03:36:25,14090.37890625
2024-06-20 00:01:10,56.05044937133789
2024-06-20 23:59:10,91246.703125
2024-06-21 04:35:00,17576.72265625
2024-06-21 23:59:10,91366.046875
2024-06-23 00:01:10,64.58047485351562
2024-06-23 05:33:35,20468.638671875
2024-06-24 23:59:10,87834.640625
2024-06-25 00:01:10,64.51931762695312
2024-06-25 06:32:10,24506.845703125
2024-06-26 00:01:10,62.266056060791016
2024-06-26 23:59:10,89549.015625
2024-06-27 07:30:45,29107.369140625
2024-06-29 08:29:20,114689.3671875
2024-06-30 23:59:10,215244.453125
2024-07-01 00:01:10,67.29106903076172
2024-07-01 09:27:55,38398.1796875
2024-07-01 23:59:10,87429.890625
2024-07-02 00:01:10,55.452449798583984
2024-07-03 10:26:30,38092.3046875
2024-07-04 23:59:55,90067.2109375
2024-07-05 00:00:55,45.01538848876953
2024-07-05 11:25:05,43188.03515625
2024-07-05 23:59:55,88882.953125
2024-07-06 00:00:55,41.17470932006836
2024-07-07 12:23:40,45423.53125
2024-07-08 00:00:55,48.84107971191406
2024-07-08 23:58:55,89647.8125
2024-07-09 13:22:15,49414.5859375
2024-07-10 00:00:55,45.490299224853516
2024-07-10 23:58:55,92472.5859375
2024-07-11 14:20:50,54944.640625
2024-07-11 23:58:55,93387.046875
2024-07-12 00:00:55,40.89078903198242
2024-07-13 15:19:25,56768.1328125
2024-07-14 00:00:55,38.749603271484375
2024-07-14 23:58:55,89753.78125
2024-07-15 16:18:00,63067.4375
2024-07-15 23:58:55,90467.546875
2024-07-16 00:00:55,40.62614440917969
2024-07-17 17:16:35,64380.77734375
2024-07-18 00:00:55,41.39862060546875
2024-07-18 23:58:55,90825.546875
2024-07-19 18:15:10,68792.640625
2024-07-20 00:00:55,43.830570220947266
2024-07-20 23:58:55,90643.6953125
2024-07-21 19:13:45,72157.765625
2024-07-22 00:00:55,39.045047760009766
2024-07-22 23:58:55,90763.15625
2024-07-23 20:12:20,72895.15625
2024-07-23 23:58:55,86001.2265625
2024-07-24 00:00:55,38.16218185424805
2024-07-25 21:10:55,76536.515625
2024-07-26 23:58:55,87405.046875
2024-07-27 00:00:55,39.09004211425781
2024-07-27 22:09:30,78572.0859375
2024-07-27 23:58:55,84965.5
2024-07-28 00:00:55,42.085575103759766
2024-07-29 23:08:05,80178.703125
2024-07-29 23:58:55,83081.7421875
2024-08-01 00:00:55,30.013769149780273
2024-08-01 00:06:40,347.3466796875
2024-08-02 23:58:55,78977.953125
2024-08-03 00:00:55,42.340763092041016
2024-08-03 01:05:15,3629.172119140625
2024-08-03 23:59:40,78956.7578125
2024-08-05 00:00:40,23.212095260620117
2024-08-05 02:03:50,6940.2529296875
2024-08-05 23:59:40,78821.453125
2024-08-06 00:00:40,18.375450134277344
2024-08-07 03:02:25,8274.4130859375
2024-08-08 00:00:40,22.939960479736328
2024-08-08 23:59:40,75323.2421875
2024-08-09 04:01:00,12800.1630859375
2024-08-10 23:59:40,76010.359375
2024-08-11 00:00:40,19.34425163269043
2024-08-11 04:59:35,16531.30859375
2024-08-11 23:59:40,78094.453125
2024-08-12 00:00:40,25.552885055541992
2024-08-13 05:58:10,20143.05859375
2024-08-13 23:58:40,80298.25
2024-08-15 00:00:40,21.296281814575195
2024-08-15 06:56:45,23612.705078125
2024-08-15 23:59:40,79405.9921875
2024-08-16 00:00:40,27.8460750579834
2024-08-17 07:55:20,27906.189453125
2024-08-18 00:00:40,27.446109771728516
2024-08-18 23:59:40,82106.265625
2024-08-19 08:53:55,33080.91796875
2024-08-19 23:59:40,83816.6015625
2024-08-21 00:00:40,25.71177864074707
2024-08-21 09:52:30,33003.38671875
2024-08-22 23:59:40,82790.09375
2024-08-23 00:00:40,25.77674674987793
2024-08-23 10:51:05,37699.0234375
2024-08-23 23:59:40,82328.921875
2024-08-25 00:00:40,26.01120376586914
2024-08-25 11:49:40,40529.65234375
2024-08-26 00:00:40,25.431886672973633
2024-08-26 23:59:40,81830.6875
2024-08-27 12:48:15,49410.35546875
2024-08-27 23:59:40,92286.640625
2024-08-29 00:00:40,27.172826766967773
2024-08-29 13:46:50,51972.1015625
2024-08-29 23:59:40,89978.1328125
2024-08-30 00:00:40,26.744810104370117
2024-08-31 14:45:25,56312.59375
2024-09-01 00:00:40,28.584592819213867
2024-09-01 23:59:40,92413.1015625
2024-09-02 15:44:00,60598.9921875
2024-09-02 23:59:25,92479.9375
2024-09-04 00:00:25,10.372673988342285
2024-09-04 16:42:35,57922.31640625
2024-09-05 00:00:25,11.206022262573242
2024-09-05 23:59:25,83911.5625
2024-09-06 17:41:10,63238.71875
2024-09-07 00:00:25,9.704669952392578
2024-09-07 23:59:25,87045.859375
2024-09-08 18:39:45,68028.4453125
2024-09-09 00:00:25,12.234811782836914
2024-09-09 23:59:25,88995.765625
2024-09-10 19:38:20,72563.8203125
2024-09-11 00:00:25,12.359030723571777
2024-09-11 23:59:25,88882.1328125
2024-09-12 20:36:55,74102.703125
2024-09-12 23:59:25,86300.5703125
2024-09-14 00:01:25,68.23146057128906
2024-09-14 21:35:30,78306.640625
2024-09-15 00:01:25,72.17068481445312
2024-09-15 23:59:25,87080.4375
2024-09-16 22:34:05,81504.265625
2024-09-17 00:01:25,63.85342025756836
2024-09-17 23:59:25,87134.078125
2024-09-18 23:32:40,85229.9453125
2024-09-18 23:59:25,86761.6796875
2024-09-19 00:01:25,73.22026062011719
2024-09-21 00:31:15,1943.345458984375
2024-09-21 23:59:25,87554.6640625
2024-09-23 00:01:25,66.35792541503906
2024-09-23 01:29:50,5344.55810546875
2024-09-24 00:01:25,67.29765319824219
2024-09-24 23:59:25,86303.6484375
2024-09-25 02:28:25,8969.044921875
2024-09-26 23:59:25,87815.265625
2024-09-27 00:01:25,70.06224060058594
2024-09-27 03:27:00,13075.91796875
2024-09-27 23:59:25,88404.984375
2024-09-28 00:01:25,65.90637969970703
2024-09-29 04:25:35,16019.8291015625
2024-09-30 00:01:25,73.9768295288086
2024-09-30 23:59:25,85968.4140625
2024-10-01 05:24:10,19860.92578125
2024-10-01 23:59:25,87283.0625
2024-10-03 00:01:25,73.35385131835938
2024-10-03 06:22:45,23692.4296875
2024-10-03 23:59:10,84978.109375
2024-10-05 00:01:10,48.15826416015625
2024-10-05 07:21:20,25686.634765625
2024-10-06 00:01:10,53.1293830871582
2024-10-06 23:59:10,83722.234375
2024-10-07 08:19:55,29878.669921875
2024-10-08 23:59:10,86765.828125
2024-10-09 00:01:10,44.94450759887695
2024-10-09 09:18:30,33889.2578125
2024-10-10 23:59:10,87346.4765625
2024-10-11 00:01:10,56.03293991088867
2024-10-11 10:17:05,36706.51953125
2024-10-12 23:59:10,88142.34375
2024-10-13 00:01:10,51.590023040771484
2024-10-13 11:15:40,41209.328125
2024-10-13 23:59:10,85456.890625
2024-10-15 00:01:10,50.27227020263672
2024-10-15 12:14:15,42582.328125
2024-10-16 00:01:10,50.01826477050781
2024-10-16 23:59:10,85408.78125
2024-10-17 13:12:50,46776.4609375
2024-10-17 23:59:10,84666.5390625
2024-10-19 00:01:10,53.66629409790039
2024-10-19 14:11:25,51237.73828125
2024-10-20 00:00:10,85993.1875
2024-10-21 00:01:10,54.37810516357422
2024-10-21 15:10:00,52278.18359375
2024-10-23 00:00:10,82860.0625
2024-10-23 00:01:10,48.78890609741211
2024-10-23 16:08:35,56042.93359375
2024-10-23 23:59:10,83132.625
2024-10-24 00:01:10,48.1618766784668
2024-10-25 17:07:10,59148.97265625
2024-10-26 00:00:10,82912.0546875
2024-10-27 00:01:10,51.744144439697266
2024-10-27 18:05:45,58413.78125
2024-10-27 23:59:10,72878.5625
2024-10-29 00:01:10,36.34055709838867
2024-10-29 19:04:20,44492.58984375
2024-10-30 00:01:10,35.50984191894531
2024-10-31 20:02:55,64881.0234375
2024-11-01 00:01:10,41.44036102294922
2024-11-01 23:59:10,84424.9453125
2024-11-02 21:01:30,75801.6484375
2024-11-03 23:58:55,87678.7734375
2024-11-04 00:00:55,41.35257339477539
2024-11-04 22:00:05,78906.1171875
2024-11-05 00:00:55,42.42670440673828
2024-11-05 23:58:55,87639.1796875
2024-11-06 22:58:40,84389.1875
2024-11-06 23:58:55,88131.125
2024-11-07 00:00:55,36.90724182128906
2024-11-08 23:57:15,88097.234375
2024-11-08 23:58:55,88196.6484375
2024-11-11 00:00:55,40.62114715576172
2024-11-11 00:55:50,3040.22265625
2024-11-12 00:00:55,35.470977783203125
2024-11-12 23:58:55,57734.16015625
2024-11-13 01:54:25,6100.908203125
2024-11-14 00:00:55,45.25508499145508
2024-11-14 23:58:55,91316.75
2024-11-15 02:53:00,11215.1826171875
2024-11-15 23:58:55,92378.3125
2024-11-17 00:00:55,43.00509262084961
2024-11-17 03:51:35,14727.78515625
2024-11-18 00:00:55,43.42140197753906
2024-11-18 23:58:55,89295.09375
2024-11-19 04:50:10,18329.20703125
2024-11-20 00:00:55,42.84117126464844
2024-11-20 23:58:55,90168.0078125
2024-11-21 05:48:45,21598.91015625
2024-11-22 23:59:55,89400.5859375
2024-11-23 00:00:55,38.75860595703125
2024-11-23 06:47:20,25712.09765625
2024-11-23 23:58:55,89199.8671875
2024-11-24 00:00:55,42.309776306152344
2024-11-25 07:45:55,28889.400390625
2024-11-25 23:59:55,87425.359375
2024-11-27 00:00:55,35.660057067871094
2024-11-27 08:44:30,29150.37109375
2024-11-28 23:59:55,84029.953125
2024-11-29 00:00:55,43.55983352661133
2024-11-29 09:43:05,37701.28125
2024-11-29 23:59:55,89350.484375
2024-11-30 00:00:55,40.8907356262207
2024-12-01 10:41:40,40403.15625
2024-12-02 00:00:55,43.447906494140625
2024-12-02 23:59:55,91328.59375
2024-12-03 11:40:15,45808.63671875
2024-12-03 23:59:40,91509.6875
2024-12-05 00:00:40,25.954435348510742
2024-12-05 12:38:50,46788.9375
2024-12-06 23:59:40,91719.109375
2024-12-07 00:00:40,28.781063079833984
2024-12-07 13:37:25,51503.203125
2024-12-07 23:59:40,90252.9453125
2024-12-08 00:00:40,26.851425170898438
2024-12-09 14:36:00,53732.1171875
2024-12-10 23:59:40,89299.2109375
2024-12-11 00:00:40,26.399938583374023
2024-12-11 15:34:35,57759.765625
2024-12-11 23:59:40,88529.015625
2024-12-13 00:00:40,24.267677307128906
2024-12-13 16:33:10,60138.203125
2024-12-14 23:59:40,90535.0625
2024-12-15 00:00:40,26.95831871032715
2024-12-15 17:31:45,68032.53125
2024-12-16 23:59:40,97791.546875
2024-12-17 00:00:40,27.604219436645508
2024-12-17 18:30:20,70449.4609375
2024-12-17 23:59:40,91062.4140625
2024-12-19 00:00:40,21.335020065307617
2024-12-19 19:28:55,73379.578125
2024-12-19 23:59:40,89855.0078125
2024-12-21 00:00:40,30.42829132080078
2024-12-21 20:27:30,75269.234375
2024-12-22 00:00:40,27.70798683166504
2024-12-22 23:59:40,95044.8828125
2024-12-23 21:26:05,80587.828125
2024-12-23 23:59:40,89978.6953125
2024-12-24 00:00:40,27.504182815551758
2024-12-25 22:24:40,82315.2421875
2024-12-25 23:59:40,88194.265625
2024-12-26 00:00:40,28.812034606933594
2024-12-27 23:23:15,85223.3671875
2024-12-28 23:59:40,88424.609375
2024-12-29 00:00:40,20.70207977294922
2024-12-30 00:21:50,1327.114501953125
2024-12-31 00:00:40,26.99119758605957
2024-12-31 23:59:40,88614.2578125
2025-01-01 01:20:25,5001.923828125
2025-01-02 23:59:40,98094.65625
2025-01-03 00:00:40,35.80813980102539
2025-01-03 02:19:00,9202.0732421875
2025-01-03 23:59:25,94490.6640625
2025-01-05 00:01:25,74.29673767089844
2025-01-05 03:17:35,12789.5146484375
2025-01-05 23:59:25,92889.546875
2025-01-07 00:01:25,73.82344055175781
2025-01-07 04:16:10,15409.4462890625
2025-01-07 23:59:25,86315.421875
2025-01-08 00:01:25,62.80219268798828
2025-01-09 05:14:45,19234.326171875
2025-01-10 00:01:25,67.46701049804688
2025-01-10 23:59:25,89219.9375
2025-01-11 06:13:20,22807.794921875
2025-01-11 23:59:25,87798.796875
2025-01-13 00:01:25,63.99895095825195
2025-01-13 07:11:55,26461.826171875
2025-01-14 23:59:25,92286.265625
2025-01-15 00:01:25,81.60906219482422
2025-01-15 08:10:30,32615.302734375
2025-01-15 23:59:25,92935.1640625
2025-01-16 00:01:25,74.8158187866211
2025-01-17 09:09:05,34767.7734375
2025-01-18 23:59:25,91025.7109375
2025-01-19 00:01:25,75.34510803222656
2025-01-19 10:07:40,38084.60546875
2025-01-20 23:59:25,90254.2890625
2025-01-21 00:01:25,71.92770385742188
2025-01-21 11:06:15,41411.328125
2025-01-22 00:01:25,80.01457977294922
2025-01-22 23:59:25,91047.34375
2025-01-23 12:04:50,45344.93359375
2025-01-24 23:59:25,95751
2025-01-25 00:00:25,14.609708786010742
2025-01-25 13:03:25,55627.59765625
2025-01-25 23:59:25,103063.390625
2025-01-27 00:00:25,14.637229919433594
2025-01-27 14:02:00,54363.9296875
2025-01-27 23:59:25,92911.8984375
2025-01-28 00:00:25,15.187719345092773
2025-01-29 15:00:35,57225.94140625
2025-01-30 23:59:25,95844.21875
2025-01-31 00:00:25,13.768680572509766
2025-01-31 15:59:10,66519.1015625
2025-01-31 23:59:25,97567.9140625
2025-02-02 00:00:25,12.20198917388916
2025-02-02 16:57:45,67221.6796875
2025-02-02 23:59:10,93923.5234375
2025-02-04 00:01:10,50.26322555541992
2025-02-04 17:56:20,66844.3359375
2025-02-05 23:59:10,90881.8671875
2025-02-06 00:01:10,61.15821075439453
2025-02-06 18:54:55,73292.953125
2025-02-06 23:59:10,92340.546875
2025-02-08 00:01:10,60.74296569824219
2025-02-08 19:53:30,77930.7265625
2025-02-09 00:01:10,66.94314575195312
2025-02-09 23:59:10,95855.5546875
2025-02-10 20:52:05,83601.6328125
2025-02-10 23:59:10,95268.40625
2025-02-12 00:01:10,62.85825729370117
2025-02-12 21:50:40,80294.3984375
2025-02-13 23:59:10,89560.3671875
2025-02-14 00:01:10,56.505828857421875
2025-02-14 22:49:15,85036.9453125
2025-02-15 00:01:10,51.431827545166016
2025-02-15 23:59:10,92539.6640625
2025-02-16 23:47:50,91654.046875
2025-02-17 00:01:10,54.926727294921875
2025-02-18 23:59:10,92567.5703125
2025-02-19 00:46:25,2924.45458984375
2025-02-19 23:59:10,91749.7265625
2025-02-21 00:01:10,55.396263122558594
2025-02-21 01:45:00,6609.86279296875
2025-02-21 23:59:10,91267.2890625
2025-02-23 00:01:10,58.163299560546875
2025-02-23 02:43:35,10439.0869140625
2025-02-24 00:01:10,54.96207046508789
2025-02-24 23:59:10,93437.15625
2025-02-25 03:42:10,14735.4248046875
2025-02-25 23:59:10,96042.6484375
2025-02-27 00:01:10,53.79607009887695
2025-02-27 04:40:45,17912.744140625
2025-02-28 23:59:10,94543.9296875
2025-03-01 00:01:10,59.894248962402344
2025-03-01 05:39:20,21804.494140625
2025-03-02 00:01:10,59.41862106323242
2025-03-02 23:59:10,92363.734375
2025-03-03 06:37:55,26168.4609375
2025-03-03 23:59:10,93157.96875
2025-03-05 00:01:10,64.98704528808594
2025-03-05 07:36:30,28433.107421875
2025-03-05 23:59:55,90067.8984375
2025-03-07 00:00:55,42.89043426513672
2025-03-07 08:35:05,32084.2890625
2025-03-08 00:00:55,41.85394287109375
2025-03-08 23:59:55,90145.546875
2025-03-09 09:33:40,35871.28125
2025-03-09 23:59:55,89572.6640625
2025-03-10 00:00:55,43.2009391784668
2025-03-11 10:32:15,38015.296875
2025-03-12 00:00:55,41.67754364013672
2025-03-12 23:59:55,89584.78125
2025-03-13 11:30:50,43485.6015625
2025-03-14 00:00:55,42.29854965209961
2025-03-14 23:59:55,90583.6328125
2025-03-15 12:29:25,46715.09375
2025-03-16 23:59:55,89728.5625
2025-03-17 00:00:55,42.11347579956055
2025-03-17 13:28:00,49486.5078125
2025-03-17 23:59:55,88039.5078125
2025-03-19 00:00:55,26.02390480041504
2025-03-19 14:26:35,37746.7578125
2025-03-20 23:59:55,84103.296875
2025-03-21 00:00:55,45.66881561279297
2025-03-21 15:25:10,56233.265625
2025-03-21 23:59:55,86714.53125
2025-03-22 00:00:55,42.473388671875
2025-03-23 16:23:45,60098.7109375
2025-03-24 23:59:55,89619.34375
2025-03-25 00:00:55,43.1801643371582
2025-03-25 17:22:20,65376.97265625
2025-03-26 23:59:55,90455.09375
2025-03-27 00:00:55,48.50331115722656
2025-03-27 18:20:55,68560.0546875
2025-03-28 23:59:55,90202.734375
2025-03-29 00:00:55,41.430606842041016
2025-03-29 19:19:30,72650.734375
2025-03-29 23:59:55,90441.1796875
2025-03-31 00:00:55,37.89348220825195
2025-03-31 20:18:05,77053.9296875
2025-04-01 23:59:55,93507.1875
2025-04-02 00:00:55,46.38683319091797
2025-04-02 21:16:40,81487.3828125
2025-04-02 23:59:55,92096.7578125
2025-04-04 00:00:55,45.007476806640625
2025-04-04 22:15:15,79600.921875
2025-04-04 23:59:40,85928.5234375
2025-04-06 00:00:40,27.704524993896484
2025-04-06 23:13:50,81949.921875
2025-04-06 23:59:40,84687.5390625
2025-04-08 00:01:40,78.56129455566406
2025-04-09 00:12:25,679.8446655273438
2025-04-09 23:59:40,81617.546875
2025-04-10 00:01:40,70.93990325927734
2025-04-11 01:11:00,4102.0478515625
2025-04-12 23:59:40,83922.640625
2025-04-13 00:01:40,89.97441101074219
2025-04-13 02:09:35,7781.9658203125
2025-04-14 23:59:40,86210.4140625
2025-04-15 00:01:40,84.802978515625
2025-04-15 03:08:10,11575.876953125
2025-04-15 23:59:40,88585.3984375
2025-04-17 00:00:40,27.670913696289062
2025-04-17 04:06:45,15361.84765625
2025-04-17 23:59:40,88336.5625
2025-04-18 00:01:40,94.48262786865234
2025-04-19 05:05:20,18604.9921875
2025-04-20 23:59:40,86520.484375
2025-04-21 00:00:40,25.94394874572754
2025-04-21 06:03:55,21954.546875
2025-04-22 00:01:40,81.38324737548828
2025-04-22 23:59:40,85203.859375
2025-04-23 07:02:30,25431.431640625
2025-04-24 23:59:40,87743.46875
2025-04-25 00:00:40,28.639122009277344
2025-04-25 08:01:05,29480.958984375
2025-04-26 23:59:40,86977.6640625
2025-04-27 00:00:40,27.40977668762207
2025-04-27 08:59:40,33314.90625
2025-04-27 23:59:40,86492.7109375
2025-04-29 00:00:40,24.93613052368164
2025-04-29 09:58:15,35205.93359375
2025-04-30 23:59:40,87336.1171875
2025-05-01 00:00:40,22.530677795410156
2025-05-01 10:56:50,41559.0078125
2025-05-01 23:59:40,89867.1171875
2025-05-02 00:00:40,27.27547836303711
2025-05-03 11:55:25,43659.8125
2025-05-03 23:59:40,85799.7734375
2025-05-05 00:00:40,23.163856506347656
2025-05-05 12:54:00,30724.763671875
2025-05-05 23:59:25,57860.3046875
2025-05-06 00:00:25,7.772273540496826
2025-05-07 13:52:35,33857.71484375
2025-05-08 00:00:25,9.301481246948242
2025-05-08 23:59:25,77675.8046875
2025-05-09 14:51:10,49130.4453125
2025-05-10 00:00:25,10.362052917480469
2025-05-10 23:59:25,80682.0390625
2025-05-11 15:49:45,52897.19140625
2025-05-12 23:59:25,82043
2025-05-13 00:01:25,70.35893249511719
2025-05-13 16:48:20,57765.73828125
2025-05-14 00:01:25,59.8646125793457
2025-05-14 23:59:25,82026.1875
2025-05-15 17:46:55,61564.4609375
2025-05-15 23:59:25,83156.25
2025-05-17 00:01:25,74.6201400756836
2025-05-17 18:45:30,64399.453125
2025-05-17 23:59:25,81800.140625
2025-05-19 00:01:25,57.44053649902344
2025-05-19 19:44:05,60325.66796875
2025-05-19 23:59:25,73373.5859375
2025-05-20 00:01:25,60.647438049316406
2025-05-21 20:42:40,63367.0546875
2025-05-22 00:01:25,43.6895637512207
2025-05-22 23:59:25,73179.375
2025-05-23 21:41:15,68411.7890625
2025-05-24 00:01:25,63.427555084228516
2025-05-24 23:59:25,80296.09375
2025-05-25 22:39:50,77177.7734375
2025-05-26 23:59:25,83094.1953125
2025-05-27 00:01:25,75.719482421875
2025-05-27 23:38:25,82346.6640625
2025-05-27 23:59:25,83590.2734375
2025-05-30 00:01:25,58.82136154174805
2025-05-30 00:37:00,2020.1304931640625
2025-05-30 23:59:25,76010.609375
2025-05-31 00:01:25,49.93219757080078
2025-06-01 01:35:35,4916.74951171875
2025-06-02 00:01:25,56.1837158203125
2025-06-02 23:59:25,78992.6015625
2025-06-03 02:34:10,8644.603515625
2025-06-04 00:01:25,71.08821105957031
2025-06-04 23:59:25,84302.3046875
2025-06-05 03:32:45,13561.98046875
2025-06-05 23:59:10,85161.8203125
2025-06-07 00:01:10,56.07048034667969
2025-06-07 04:31:20,16307.0419921875
2025-06-08 23:59:10,86271.921875
2025-06-09 00:01:10,54.766990661621094
2025-06-09 05:29:55,19703.46484375
2025-06-09 23:59:10,84431.359375
2025-06-11 00:01:10,52.1533203125
2025-06-11 06:28:30,22966.89453125
2025-06-11 23:59:10,81198.0859375
2025-06-12 00:01:10,47.91893005371094
2025-06-13 07:27:05,25486.3046875
2025-06-13 23:59:10,80281.1796875
2025-06-15 00:01:10,55.1652946472168
2025-06-15 08:25:40,28754.451171875
2025-06-16 23:59:10,80828.140625
2025-06-17 00:01:10,51.27397918701172
2025-06-17 09:24:15,32872.890625
2025-06-17 23:59:10,81437.9375
2025-06-18 00:01:10,50.327877044677734
2025-06-19 10:22:50,35245.48046875
2025-06-20 00:01:10,48.773075103759766
2025-06-20 23:59:10,80626.3046875
2025-06-21 11:21:25,38617.859375
2025-06-22 00:01:10,60.22306442260742
2025-06-22 23:59:10,81142.5234375
2025-06-23 12:20:00,42481.140625
2025-06-23 23:59:10,81912.1484375
2025-06-24 00:01:10,52.813812255859375
2025-06-25 13:18:35,46045.3828125
2025-06-25 23:59:10,82564.3671875
2025-06-27 00:01:10,50.443607330322266
2025-06-27 14:17:10,48793.58984375
2025-06-27 23:59:10,81807.3515625
2025-06-28 00:01:10,45.35253143310547
2025-06-29 15:15:45,52235.1015625
2025-06-29 23:59:10,80982.046875
2025-06-30 00:01:10,46.33259963989258
2025-07-01 16:14:20,57062.52734375
2025-07-02 00:00:10,85080.171875
2025-07-03 00:01:10,46.554386138916016
2025-07-03 17:12:55,59641.23046875
2025-07-04 00:00:10,82903.65625
2025-07-05 00:01:10,47.39238357543945
2025-07-05 18:11:30,62339.9453125
2025-07-06 23:59:55,82780.5390625
2025-07-07 00:00:55,31.940696716308594
2025-07-07 19:10:05,66518.2578125
2025-07-08 23:59:55,83325.15625
2025-07-09 00:00:55,35.48655319213867
2025-07-09 20:08:40,69160.0390625
2025-07-09 23:59:55,82719.265625
2025-07-11 00:00:55,30.843727111816406
2025-07-11 21:07:15,72921.484375
2025-07-12 23:59:55,84064.703125
2025-07-13 00:00:55,24.327714920043945
2025-07-13 22:05:50,76416.0625
2025-07-13 23:59:55,83097.515625
2025-07-15 00:00:55,33.653350830078125
2025-07-15 23:04:25,78938.359375
2025-07-17 23:59:55,84226.515625
2025-07-18 00:00:55,27.63467788696289
2025-07-18 00:03:00,139.38938903808594
2025-07-18 23:59:55,84284.3203125
2025-07-19 00:00:55,24.959054946899414
2025-07-20 01:01:35,3540.828857421875
2025-07-21 23:59:55,83705.5234375
2025-07-22 00:00:55,25.509231567382812
2025-07-22 02:00:10,6682.3076171875
2025-07-23 00:00:55,22.934432983398438
2025-07-23 23:59:55,82884.2734375
2025-07-24 02:58:45,10564.0498046875
2025-07-25 00:00:55,25.263229370117188
2025-07-25 23:59:55,78935.7109375
2025-07-26 03:57:20,13077.5341796875
2025-07-27 00:01:55,89.44939422607422
2025-07-27 23:59:55,84241.2890625
2025-07-28 04:55:55,17550.10546875
2025-07-28 23:59:55,83860.0703125
2025-07-30 00:00:55,24.703536987304688
2025-07-30 05:54:30,20808.9453125
2025-07-31 23:59:55,83721.1875
2025-08-01 00:00:55,18.598834991455078
2025-08-01 06:53:05,24427.80078125
2025-08-01 23:59:55,84327.703125
2025-08-03 00:00:55,21.008026123046875
2025-08-03 07:51:40,27656.568359375
2025-08-04 23:59:55,82855.3984375
